title,price,make,model,yom,mileage,engine_cc,location,url,scrape_date
Honda Dio 2016,460000,Honda,Dio,2016,85000,110,Matara,https://ikman.lk/en/ad/honda-dio-2016-for-sale-matara-1012,2026-02-21
Bajaj Platina 100 Platin 2016,380000,Bajaj,Platina 100,2016,50000,100,Colombo,https://ikman.lk/en/ad/bajaj-platina-100-platin-2016-for-sale-colombo,2026-02-21
TVS Raider 125 2026,265000,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-509,2026-02-21
TVS Ntorq 125 2026,195000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-522,2026-02-21
TVS iQube Electric 2026,128000,TVS,iQube Electric,2026,0,3,Colombo,https://ikman.lk/en/ad/tvs-iqube-electric-2026-for-sale-colombo-108,2026-02-21
Bajaj Platina 2010,320000,Bajaj,Platina,2010,68000,125,Hambantota,https://ikman.lk/en/ad/bajaj-platina-2010-for-sale-hambantota-178,2026-02-21
TVS Ntorq 125 Brand New 2026,165800,TVS,Ntorq 125,2026,0,125,Gampaha,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-gampaha-114,2026-02-21
TVS Ntorq 125 Brand New 2026,165800,TVS,Ntorq 125,2026,0,125,Gampaha,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-gampaha-113,2026-02-21
TVS Ntorq 125 2026,156840,TVS,Ntorq 125,2026,0,125,Gampaha,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-gampaha-39,2026-02-21
Hero Passion pro 2010,193500,Hero,Passion pro,2010,75000,100,Batticaloa,https://ikman.lk/en/ad/hero-passion-pro-2010-for-sale-batticaloa-32,2026-02-21
Bajaj Pulsar NS200 NS 200 2019,835000,Bajaj,Pulsar NS200,2019,23500,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-ns-200-2019-for-sale-colombo-183,2026-02-21
TVS Ntorq 125 Brand New 2026,174900,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-574,2026-02-21
Honda Dio 2019,620000,Honda,Dio,2019,38608,110,Hambantota,https://ikman.lk/en/ad/honda-dio-2019-for-sale-hambantota-453,2026-02-21
Honda Dio 2016,110500,Honda,Dio,2016,23500,110,Colombo,https://ikman.lk/en/ad/honda-dio-2016-for-sale-colombo-6280,2026-02-21
Honda Dio 2017,495000,Honda,Dio,2017,36700,110,Galle,https://ikman.lk/en/ad/honda-dio-2017-for-sale-galle-1122,2026-02-21
Bajaj Platina 100 ES 2017,390000,Bajaj,Platina 100 ES,2017,98000,100,Colombo,https://ikman.lk/en/ad/bajaj-platina-100-es-2017-for-sale-colombo-111,2026-02-21
TVS Stryker 2019,360000,TVS,Stryker,2019,26500,125,Kalutara,https://ikman.lk/en/ad/tvs-stryker-2019-for-sale-kalutara,2026-02-21
Bajaj Pulsar 150 2011,320000,Bajaj,Pulsar 150,2011,46000,150,Batticaloa,https://ikman.lk/en/ad/bajaj-pulsar-150-2011-for-sale-batticaloa-140,2026-02-21
Bajaj Discover 110 2011,240000,Bajaj,Discover 110,2011,78780,99,Galle,https://ikman.lk/en/ad/bajaj-discover-110-2011-for-sale-galle,2026-02-21
Bajaj Platina 100 ES 2017,390000,Bajaj,Platina 100 ES,2017,98000,100,Gampaha,https://ikman.lk/en/ad/bajaj-platina-100-es-2017-for-sale-gampaha-39,2026-02-21
TVS Ntorq 125 Brand New 2026,159000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-613,2026-02-21
Bajaj Pulsar NS200 2016,735000,Bajaj,Pulsar NS200,2016,28000,199,Ampara,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2016-for-sale-ampara-3,2026-02-21
Yamaha FZ V 3 2019,250000,Yamaha,FZ,2019,35000,150,Colombo,https://ikman.lk/en/ad/yamaha-fz-v-3-2019-for-sale-colombo-54,2026-02-21
Hero Hunk 2016,418000,Hero,Hunk,2016,38248,150,Trincomalee,https://ikman.lk/en/ad/hero-hunk-2016-for-sale-trincomalee-221,2026-02-21
TVS Ntorq 125 2026,179900,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-490,2026-02-21
TVS Scooty Pept 2017,145000,TVS,Scooty Pept,2017,37000,90,Colombo,https://ikman.lk/en/ad/tvs-scooty-pept-2017-for-sale-colombo-36,2026-02-21
TVS Ntorq 125 Brand New 2026,99700,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-573,2026-02-21
TVS Ntorq 125 Brand New 2026,99700,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-572,2026-02-21
Honda Benly 1998,590000,Honda,Benly,1998,140000,125,Kurunegala,https://ikman.lk/en/ad/honda-benly-1998-for-sale-kurunegala-4,2026-02-21
Bajaj Discover 2012,240000,Bajaj,Discover,2012,61100,150,Colombo,https://ikman.lk/en/ad/bajaj-discover-2012-for-sale-colombo-2069,2026-02-21
Bajaj Pulsar 150 2005,195000,Bajaj,Pulsar 150,2005,34495,150,Anuradhapura,https://ikman.lk/en/ad/bajaj-pulsar-150-2005-for-sale-anuradhapura-2,2026-02-21
Yamaha Ray ZR 2018,450000,Yamaha,Ray ZR,2018,32600,110,Kurunegala,https://ikman.lk/en/ad/yamaha-ray-zr-2018-for-sale-kurunegala-572,2026-02-21
Bajaj Platina 125 2012,195000,Bajaj,Platina 125,2012,55000,125,Jaffna,https://ikman.lk/en/ad/bajaj-platina-125-2012-for-sale-jaffna,2026-02-21
Ranomoto CG125 2019,148000,Ranomoto,CG125,2019,21000,125,Trincomalee,https://ikman.lk/en/ad/ranomoto-cg125-2019-for-sale-trincomalee,2026-02-21
Bajaj Pulsar 180 2007,255000,Bajaj,Pulsar 180,2007,33335,180,Kegalle,https://ikman.lk/en/ad/bajaj-pulsar-180-2007-for-sale-kegalle-150,2026-02-21
Honda Activa 2015,315000,Honda,Activa,2015,40000,100,Jaffna,https://ikman.lk/en/ad/honda-activa-superb-condition-2015-for-sale-jaffna,2026-02-21
Bajaj Discover 2012,230000,Bajaj,Discover,2012,55000,150,Jaffna,https://ikman.lk/en/ad/bajaj-discover-good-condition-2012-for-sale-jaffna,2026-02-21
Yamaha FZS V3 2019,850000,Yamaha,FZS V3,2019,66000,150,Puttalam,https://ikman.lk/en/ad/yamaha-fzs-v3-fz-s-version-3-2019-for-sale-puttalam,2026-02-21
Hero Hunk 160R 4V 2025,454950,Hero,Hunk 160R,2025,1,160,Colombo,https://ikman.lk/en/ad/hero-hunk-160r-4v-2025-for-sale-colombo-158,2026-02-21
Bajaj CT100 Brand New 2025,174000,Bajaj,CT100,2025,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2025-for-sale-gampaha-1276,2026-02-21
TVS Ntorq 125 Brand New 2026,99700,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-572,2026-02-21
Bajaj Classic SL 2000,330000,Bajaj,Other Model,2000,80000,125,Galle,https://ikman.lk/en/ad/bajaj-classic-sl-2000-for-sale-galle,2026-02-21
TVS Scooty Pep+ 2016,280000,TVS,Scooty Pep+,2016,65210,90,Gampaha,https://ikman.lk/en/ad/tvs-scooty-pep-2016-for-sale-gampaha-11,2026-02-21
TVS Wego 110 2013,330000,TVS,Wego 110,2013,54000,110,Jaffna,https://ikman.lk/en/ad/tvs-wego-110-good-condition-2013-for-sale-jaffna,2026-02-21
Honda Dio 2019,615000,Honda,Dio,2019,38000,110,Colombo,https://ikman.lk/en/ad/honda-dio-2019-for-sale-colombo-4283,2026-02-21
Honda CBR250R 2020,1300000,Honda,CBR250R,2020,18500,250,Colombo,https://ikman.lk/en/ad/honda-cbr250r-cbr-250r-2020-for-sale-colombo,2026-02-21
Honda CD 200 1983,2350000,Honda,CD 200,1983,80000,200,Kilinochchi,https://ikman.lk/en/ad/honda-cd-200-1984-1983-for-sale-kilinochchi,2026-02-21
Yadea T5 2024,120000,Yadea,T5,2024,8999,50,Kalutara,https://ikman.lk/en/ad/yadea-t5-2024-for-sale-kalutara,2026-02-21
Yamaha FZS V3 2020,860000,Yamaha,FZS V3,2020,44000,150,Kurunegala,https://ikman.lk/en/ad/yamaha-fzs-v3-2020-for-sale-kurunegala-21,2026-02-21
Honda CD 125 1984,275000,Honda,CD 125,1984,112000,125,Matara,https://ikman.lk/en/ad/honda-cd-125-1984-for-sale-matara,2026-02-21
Bajaj Pulsar N160 Premium 2025,900000,Bajaj,Pulsar N160,2025,800,160,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n160-premium-2025-for-sale-colombo-636,2026-02-21
TVS Apache 2019,520000,TVS,Apache,2019,98000,160,Anuradhapura,https://ikman.lk/en/ad/tvs-apache-apachee-2019-for-sale-anuradhapura,2026-02-21
Bajaj CT100 ES 100 2024,110000,Bajaj,CT100,2024,24000,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-es-100-2024-for-sale-colombo,2026-02-21
Honda Dio 2018,579000,Honda,Dio,2018,55000,110,Galle,https://ikman.lk/en/ad/honda-dio-2018-for-sale-galle-1075,2026-02-21
TVS Streak 2012,190000,TVS,Streak,2012,60000,90,Batticaloa,https://ikman.lk/en/ad/tvs-streak-2012-for-sale-batticaloa-5,2026-02-21
Bajaj Discover 125 2009,360000,Bajaj,Discover 125,2009,80000,135,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-2009-for-sale-gampaha-72,2026-02-21
Honda Dio 2016,485000,Honda,Dio,2016,42500,110,Matale,https://ikman.lk/en/ad/honda-dio-2016-for-sale-matale-298,2026-02-21
Honda CD 200 1980,1800000,Honda,CD 200,1980,100000,194,Badulla,https://ikman.lk/en/ad/honda-roadmaster-cd-200-1980-for-sale-badulla-1,2026-02-21
Bajaj Pulsar 135 2010,270000,Bajaj,Pulsar 135,2010,86000,135,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-135-kendy-2010-for-sale-colombo,2026-02-21
Hero Xoom I3s EFI 110 # 2026,357950,Hero,Xoom I3s,2026,0,110,Colombo,https://ikman.lk/en/ad/hero-xoom-i3s-efi-110-2026-for-sale-colombo,2026-02-21
TVS iQube Electric 2026,128000,TVS,iQube Electric,2026,0,3,Colombo,https://ikman.lk/en/ad/tvs-iqube-electric-2026-for-sale-colombo-102,2026-02-21
TVS Ntorq 125 2026,159000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-521,2026-02-21
TVS iQube Electric 2026,128000,TVS,iQube Electric,2026,0,3,Colombo,https://ikman.lk/en/ad/tvs-iqube-electric-2026-for-sale-colombo-107,2026-02-21
TVS XL Super 2013,180000,TVS,XL Super,2013,13000,100,Anuradhapura,https://ikman.lk/en/ad/tvs-xl-super-bcc-2013-for-sale-anuradhapura,2026-02-21
Honda Dio 2017,495000,Honda,Dio,2017,65000,110,Kegalle,https://ikman.lk/en/ad/honda-dio-2017-for-sale-kegalle-539,2026-02-21
TVS Raider 125 2026,265000,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-508,2026-02-21
Bajaj Pulsar NS200 EFI ABS New 2025,509975,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-efi-abs-new-2025-for-sale-colombo-22,2026-02-21
Bajaj Pulsar NS200 2026,515000,Bajaj,Pulsar NS200,2026,0,200,Kalutara,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-kalutara,2026-02-21
TVS Ntorq 125 2026,55700,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-282,2026-02-21
Bajaj CT100 ES 2025,184360,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-es-2025-for-sale-colombo-406,2026-02-21
Honda Dio 2018,565000,Honda,Dio,2018,52156,110,Kandy,https://ikman.lk/en/ad/honda-dio-2018-for-sale-kandy-1395,2026-02-21
Bajaj Pulsar NS200 Premium 2025,490110,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-premium-2025-for-sale-colombo,2026-02-21
Bajaj Pulsar 220F 2011,420000,Bajaj,Pulsar 220F,2011,60000,220,Jaffna,https://ikman.lk/en/ad/bajaj-pulsar-220f-super-bike-2011-for-sale-jaffna,2026-02-21
Bajaj CT100 2025,259000,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2025-for-sale-colombo-1410,2026-02-21
Hero Maestro Edge 2017,310000,Hero,Maestro Edge,2017,65853,111,Gampaha,https://ikman.lk/en/ad/hero-maestro-edge-2017-for-sale-gampaha-285,2026-02-21
Suzuki GN 125 2010,500000,Suzuki,GN 125,2010,9667,125,Gampaha,https://ikman.lk/en/ad/suzuki-gn-125-2010-for-sale-gampaha-9,2026-02-21
TVS Wego 110 2015,440000,TVS,Wego,2015,80000,110,Jaffna,https://ikman.lk/en/ad/tvs-wego-110-2015-for-sale-jaffna-10,2026-02-21
Hero Dash 2016,265000,Hero,Dash,2016,23000,110,Matara,https://ikman.lk/en/ad/hero-dash-2016-for-sale-matara-206,2026-02-21
Honda Dio 2017,535000,Honda,Dio,2017,43000,110,Kurunegala,https://ikman.lk/en/ad/honda-dio-2017-for-sale-kurunegala-2194,2026-02-21
Suzuki Access 2012,160000,Suzuki,Access,2012,33939,48,Matara,https://ikman.lk/en/ad/suzuki-access-good-2012-for-sale-matara,2026-02-21
Yamaha FZs V2 2018,200000,Yamaha,FZs V2,2018,50000,150,Kandy,https://ikman.lk/en/ad/yamaha-fzs-v2-2018-for-sale-kandy-49,2026-02-21
Bajaj Pulsar RS200 2020,1390000,Bajaj,Pulsar RS200,2020,32000,200,Vavuniya,https://ikman.lk/en/ad/bajaj-pulsar-rs200-2020-for-sale-vavuniya-33,2026-02-21
TVS Jupiter 2014,210000,TVS,Jupiter,2014,45000,110,Gampaha,https://ikman.lk/en/ad/tvs-jupiter-210-2014-for-sale-gampaha,2026-02-21
TVS Ntorq 125 2025 Race Edition,730000,TVS,Ntorq 125,2025,4000,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2025-race-edition-for-sale-colombo-6,2026-02-21
Yamaha FZ S V2 2019,860000,Yamaha,FZ S,2019,59167,150,Gampaha,https://ikman.lk/en/ad/yamaha-fz-s-v2-2019-for-sale-gampaha-215,2026-02-21
Honda Navi 2017,355000,Honda,Navi,2017,40000,110,Colombo,https://ikman.lk/en/ad/honda-navi-2017-for-sale-colombo-787,2026-02-21
Honda Activa 110 2014,410000,Honda,Activa,2014,55000,110,Jaffna,https://ikman.lk/en/ad/honda-activa-110c-2014-for-sale-jaffna,2026-02-21
Bajaj CT100 2016,417000,Bajaj,CT100,2016,47171,99,Kurunegala,https://ikman.lk/en/ad/bajaj-ct100-2016-for-sale-kurunegala-1460,2026-02-21
Yamaha MT 15 2020,1095000,Yamaha,MT 15,2020,39000,155,Colombo,https://ikman.lk/en/ad/yamaha-mt-15-mt15-2020-for-sale-colombo-7,2026-02-21
Yamaha Ray 2013,230000,Yamaha,Ray,2013,150000,113,Kalutara,https://ikman.lk/en/ad/yamaha-ray-2013-for-sale-kalutara-5,2026-02-21
Bajaj CT100 2007,245000,Bajaj,CT100,2007,85000,100,Kurunegala,https://ikman.lk/en/ad/bajaj-ct100-2007-for-sale-kurunegala-675,2026-02-21
Aprilia SR 2019,425000,Aprilia,SR,2019,15130,125,Gampaha,https://ikman.lk/en/ad/aprilia-sr-2019-for-sale-gampaha,2026-02-21
Bajaj Platina 100 2008,189000,Bajaj,Platina,2008,88000,100,Kalutara,https://ikman.lk/en/ad/bajaj-platina-100cc-2008-for-sale-kalutara,2026-02-21
TVS Raider 125 2026,157000,TVS,Raider 125,2026,0,125,Kalutara,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-kalutara-153,2026-02-21
Bajaj Pulsar NS200 2026,515000,Bajaj,Pulsar NS200,2026,0,200,Kalutara,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-kalutara,2026-02-21
Bajaj CT100 ES 2025,184360,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-es-2025-for-sale-colombo-406,2026-02-21
Honda Dio 2018,565000,Honda,Dio,2018,52156,110,Kandy,https://ikman.lk/en/ad/honda-dio-2018-for-sale-kandy-1395,2026-02-21
Bajaj Pulsar NS200 Premium 2025,490110,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-premium-2025-for-sale-colombo,2026-02-21
Bajaj Pulsar 220F 2011,420000,Bajaj,Pulsar 220F,2011,60000,220,Jaffna,https://ikman.lk/en/ad/bajaj-pulsar-220f-super-bike-2011-for-sale-jaffna,2026-02-21
Bajaj CT100 2025,259000,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2025-for-sale-colombo-1410,2026-02-21
Hero Maestro Edge 2017,310000,Hero,Maestro Edge,2017,65853,111,Gampaha,https://ikman.lk/en/ad/hero-maestro-edge-2017-for-sale-gampaha-285,2026-02-21
Suzuki GN 125 2010,500000,Suzuki,GN 125,2010,9667,125,Gampaha,https://ikman.lk/en/ad/suzuki-gn-125-2010-for-sale-gampaha-9,2026-02-21
TVS Wego 110 2015,440000,TVS,Wego,2015,80000,110,Jaffna,https://ikman.lk/en/ad/tvs-wego-110-2015-for-sale-jaffna-10,2026-02-21
Hero Dash 2016,265000,Hero,Dash,2016,23000,110,Matara,https://ikman.lk/en/ad/hero-dash-2016-for-sale-matara-206,2026-02-21
Honda Dio 2017,535000,Honda,Dio,2017,43000,110,Kurunegala,https://ikman.lk/en/ad/honda-dio-2017-for-sale-kurunegala-2194,2026-02-21
Suzuki Access 2012,160000,Suzuki,Access,2012,33939,48,Matara,https://ikman.lk/en/ad/suzuki-access-good-2012-for-sale-matara,2026-02-21
Yamaha FZ V2 2016,745000,Yamaha,FZ,2016,27500,153,Matale,https://ikman.lk/en/ad/yamaha-fz-v2-2016-for-sale-matale-6,2026-02-21
Yamaha FZs V2 2018,200000,Yamaha,FZs V2,2018,50000,150,Kandy,https://ikman.lk/en/ad/yamaha-fzs-v2-2018-for-sale-kandy-49,2026-02-21
Bajaj Pulsar RS200 2020,1390000,Bajaj,Pulsar RS200,2020,32000,200,Vavuniya,https://ikman.lk/en/ad/bajaj-pulsar-rs200-2020-for-sale-vavuniya-33,2026-02-21
TVS Jupiter 2014,210000,TVS,Jupiter,2014,45000,110,Gampaha,https://ikman.lk/en/ad/tvs-jupiter-210-2014-for-sale-gampaha,2026-02-21
TVS Ntorq 125 2025 Race Edition,730000,TVS,Ntorq 125,2025,4000,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2025-race-edition-for-sale-colombo-6,2026-02-21
Yamaha FZ S V2 2019,860000,Yamaha,FZ S,2019,59167,150,Gampaha,https://ikman.lk/en/ad/yamaha-fz-s-v2-2019-for-sale-gampaha-215,2026-02-21
Honda Navi 2017,355000,Honda,Navi,2017,40000,110,Colombo,https://ikman.lk/en/ad/honda-navi-2017-for-sale-colombo-787,2026-02-21
Honda Activa 110 2014,410000,Honda,Activa,2014,55000,110,Jaffna,https://ikman.lk/en/ad/honda-activa-110c-2014-for-sale-jaffna,2026-02-21
Bajaj CT100 2016,417000,Bajaj,CT100,2016,47171,99,Kurunegala,https://ikman.lk/en/ad/bajaj-ct100-2016-for-sale-kurunegala-1460,2026-02-21
Yamaha MT 15 2020,1095000,Yamaha,MT 15,2020,39000,155,Colombo,https://ikman.lk/en/ad/yamaha-mt-15-mt15-2020-for-sale-colombo-7,2026-02-21
Yamaha Ray 2013,230000,Yamaha,Ray,2013,150000,113,Kalutara,https://ikman.lk/en/ad/yamaha-ray-2013-for-sale-kalutara-5,2026-02-21
Bajaj CT100 2007,245000,Bajaj,CT100,2007,85000,100,Kurunegala,https://ikman.lk/en/ad/bajaj-ct100-2007-for-sale-kurunegala-675,2026-02-21
Aprilia SR 2019,425000,Aprilia,SR,2019,15130,125,Gampaha,https://ikman.lk/en/ad/aprilia-sr-2019-for-sale-gampaha,2026-02-21
Bajaj Platina 100 2008,189000,Bajaj,Platina,2008,88000,100,Kalutara,https://ikman.lk/en/ad/bajaj-platina-100cc-2008-for-sale-kalutara,2026-02-21
TVS Ntorq 125 Brand New 2026,99700,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-572,2026-02-21
Honda XLR 1998,460000,Honda,XLR,1998,40002,125,Galle,https://ikman.lk/en/ad/honda-xlr-1998-for-sale-galle,2026-02-21
Honda Activa 110 2014,410000,Honda,Activa,2014,55000,110,Jaffna,https://ikman.lk/en/ad/honda-activa-110c-2014-for-sale-jaffna,2026-02-21
Bajaj CT100 2016,417000,Bajaj,CT100,2016,47171,99,Kurunegala,https://ikman.lk/en/ad/bajaj-ct100-2016-for-sale-kurunegala-1460,2026-02-21
Yamaha MT 15 2020,1095000,Yamaha,MT 15,2020,39000,155,Colombo,https://ikman.lk/en/ad/yamaha-mt-15-mt15-2020-for-sale-colombo-7,2026-02-21
Yamaha Ray 2013,230000,Yamaha,Ray,2013,150000,113,Kalutara,https://ikman.lk/en/ad/yamaha-ray-2013-for-sale-kalutara-5,2026-02-21
Bajaj CT100 2007,245000,Bajaj,CT100,2007,85000,100,Kurunegala,https://ikman.lk/en/ad/bajaj-ct100-2007-for-sale-kurunegala-675,2026-02-21
Aprilia SR 2019,425000,Aprilia,SR,2019,15130,125,Gampaha,https://ikman.lk/en/ad/aprilia-sr-2019-for-sale-gampaha,2026-02-21
Yamaha FZS V1 2013,569000,Yamaha,FZS V1,2013,670000,153,Gampaha,https://ikman.lk/en/ad/yamaha-fz-2013-for-sale-gampaha-609,2026-02-21
TVS Wego 2011,280000,TVS,Wego,2011,60000,110,Kandy,https://ikman.lk/en/ad/tvs-wego-2011-for-sale-kandy-431,2026-02-21
Bajaj Discover 125 2013,300000,Bajaj,Discover 125,2013,5000,125,Anuradhapura,https://ikman.lk/en/ad/bajaj-discover-125-2013-for-sale-anuradhapura-85,2026-02-21
TVS Ntorq 125 2019,565000,TVS,Ntorq 125,2019,32000,125,Kalutara,https://ikman.lk/en/ad/tvs-ntorq-125-2019-for-sale-kalutara-45,2026-02-21
Yamaha Fazer 2015,650000,Yamaha,Fazer,2015,70000,153,Jaffna,https://ikman.lk/en/ad/yamaha-fazer-2015-for-sale-jaffna-43,2026-02-21
TVS Raider 125 2025,188500,TVS,Raider 125,2025,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2025-for-sale-colombo-3255,2026-02-21
TVS Ntorq 2025,149900,TVS,Ntorq,2025,0,125,Kalutara,https://ikman.lk/en/ad/tvs-ntorq-2025-for-sale-kalutara-822,2026-02-21
Bajaj Pulsar 150 2012,220000,Bajaj,Pulsar 150,2012,65000,150,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-150-2012-for-sale-colombo-755,2026-02-21
Honda Dio 2020,620000,Honda,Dio,2020,37523,110,Matale,https://ikman.lk/en/ad/honda-dio-kik-electric-2020-for-sale-matale,2026-02-21
Hero HF Deluxe 2025,173370,Hero,HF Deluxe,2025,0,100,Colombo,https://ikman.lk/en/ad/hero-hf-deluxe-2025-for-sale-colombo-93,2026-02-21
Hero Pleasure 2014,267000,Hero,Pleasure,2014,25000,100,Puttalam,https://ikman.lk/en/ad/hero-pleasure-2014-for-sale-puttalam-118,2026-02-21
Hero Xoom 110 2025,209970,Hero,Xoom 110,2025,0,110,Colombo,https://ikman.lk/en/ad/hero-xoom-110-2025-for-sale-colombo-291,2026-02-21
Hero Pleasure 2015,335000,Hero,Pleasure,2015,25600,100,Colombo,https://ikman.lk/en/ad/hero-pleasure-2015-for-sale-colombo-2332,2026-02-21
Bajaj Pulsar NS200 2026,515000,Bajaj,Pulsar NS200,2026,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-colombo-33,2026-02-21
Hero Xtreme 125R 2025,233070,Hero,Xtreme 125R,2025,0,125,Colombo,https://ikman.lk/en/ad/hero-xtreme-125r-2025-for-sale-colombo-185,2026-02-21
Honda PCX160 2025,2025000,Honda,PCX160,2025,0,160,Kurunegala,https://ikman.lk/en/ad/honda-pcx160-2025-for-sale-kurunegala-18,2026-02-21
TVS Ntorq 2025,178500,TVS,Ntorq,2025,0,125,Gampaha,https://ikman.lk/en/ad/tvs-ntorq-2025-for-sale-gampaha-168,2026-02-21
Bajaj Discover discovery 125 2023,137000,Bajaj,Discover,2023,25314,125,Colombo,https://ikman.lk/en/ad/bajaj-discover-discovery-125-2023-for-sale-colombo,2026-02-21
Honda Dio 2014,138000,Honda,Dio,2014,18000,110,Gampaha,https://ikman.lk/en/ad/honda-dio-2014-for-sale-gampaha-5701,2026-02-21
TVS Wego 2012,355500,TVS,Wego,2012,30000,110,Jaffna,https://ikman.lk/en/ad/tvs-wego-2012-for-sale-jaffna-111,2026-02-21
TVS Ntorq 2026,55700,TVS,Ntorq,2026,0,125,Kalutara,https://ikman.lk/en/ad/tvs-ntorq-2026-for-sale-kalutara-114,2026-02-21
Honda Dio 2019,186000,Honda,Dio,2019,19600,110,Gampaha,https://ikman.lk/en/ad/honda-dio-2019-for-sale-gampaha-3793,2026-02-21
Yamaha Ray ZR 2019,153000,Yamaha,Ray ZR,2019,63000,110,Gampaha,https://ikman.lk/en/ad/yamaha-ray-zr-2019-for-sale-gampaha-2358,2026-02-21
Hero Hunk 2010,295000,Hero,Hunk,2010,60000,150,Ampara,https://ikman.lk/en/ad/hero-hunk-red-2010-for-sale-ampara-5,2026-02-21
Bajaj CT100 Brand New 2026,141000,Bajaj,CT100,2026,0,100,Kurunegala,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2026-for-sale-kurunegala-56,2026-02-21
Honda Grazia 2019,131000,Honda,Grazia,2019,43000,125,Gampaha,https://ikman.lk/en/ad/honda-grazia-2019-for-sale-gampaha-694,2026-02-21
Bajaj CT100 Brand New 2025,141000,Bajaj,CT100,2025,0,100,Kegalle,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2025-for-sale-kegalle-348,2026-02-21
TVS Ntorq Brand new 2026,149900,TVS,Ntorq,2026,0,125,Gampaha,https://ikman.lk/en/ad/tvs-ntorq-brand-new-2026-for-sale-gampaha-10,2026-02-21
TVS Ntorq Brand New 2026,149900,TVS,Ntorq,2026,0,125,Gampaha,https://ikman.lk/en/ad/tvs-ntorq-brand-new-2026-for-sale-gampaha-11,2026-02-21
Honda Dio 2015,70000,Honda,Dio,2015,54000,100,Gampaha,https://ikman.lk/en/ad/honda-dio-2015-for-sale-gampaha-5802,2026-02-21
Bajaj CT100 2005,140000,Bajaj,CT100,2005,34000,100,Kandy,https://ikman.lk/en/ad/bajaj-ct100-2005-for-sale-kandy-507,2026-02-21
Yamaha FZ S VER 2 2018,265000,Yamaha,FZ S,2018,35000,150,Colombo,https://ikman.lk/en/ad/yamaha-fz-s-ver-2-2018-for-sale-colombo-8,2026-02-21
